review_id,产品,地区,评分,标签,置信度,代表原话,评论标题,评论内容,评论链接
12409572970,ELSA Speak,us,2,应用稳定性与技术问题,0.0,app lags too much or even become unresponsive,So frustrating,It’s a great app to practice or improve your pronunciation but the app lags too much or even become unresponsive that I just need to stop using it. My internet is fine and it happens even if I have a good connection. It’s just so frustrating since it happened often. I like the app but they need to fix the issue,https://itunes.apple.com/us/review?id=1083804886&type=Purple%20Software&mt=8&reviewId=12409572970
12406057780,ELSA Speak,us,1,应用稳定性与技术问题,0.0,very slow,Great until it wasn’t,"I initially had a great experience with this app and paid for a full year. However, it has recently stopped functioning properly. The app has become very slow, and it struggles to detect my voice during pronunciation exercises. Sometimes, it takes too long to recognize the entire sentence. It's such a shame, as I was really looking forward to its continued use.",https://itunes.apple.com/us/review?id=1083804886&type=Purple%20Software&mt=8&reviewId=12406057780
12406057780,ELSA Speak,us,1,发音识别准确率低,0.0,struggles to detect my voice,Great until it wasn’t,"I initially had a great experience with this app and paid for a full year. However, it has recently stopped functioning properly. The app has become very slow, and it struggles to detect my voice during pronunciation exercises. Sometimes, it takes too long to recognize the entire sentence. It's such a shame, as I was really looking forward to its continued use.",https://itunes.apple.com/us/review?id=1083804886&type=Purple%20Software&mt=8&reviewId=12406057780
12394253695,ELSA Speak,us,1,应用稳定性与技术问题,0.0,crashing in every 3-4 min,App crash,Today I purchased this app and its crashing in every 3-4 min,https://itunes.apple.com/us/review?id=1083804886&type=Purple%20Software&mt=8&reviewId=12394253695
12389759995,ELSA Speak,us,1,应用稳定性与技术问题,0.0,application resets or it was frozen,It’s not worth it,I tried to use it but every time I tried to do a lesson the application resets or it was frozen and simply a waste of time.,https://itunes.apple.com/us/review?id=1083804886&type=Purple%20Software&mt=8&reviewId=12389759995
12387174059,ELSA Speak,us,2,评分与反馈机制不合理,0.0,el análisis se tarda demasiado,Fallo en la actualización,"Adquirí premium y el análisis se tarda demasiado que muchas lecciones tengo que repetir. Hay lecciones que no se pueden terminar , pues no apareces última frase o apartado para concluir, si salgo, al regresar debo de iniciar desde cero la lección.",https://itunes.apple.com/us/review?id=1083804886&type=Purple%20Software&mt=8&reviewId=12387174059
12387174059,ELSA Speak,us,2,应用稳定性与技术问题,0.0,"no apareces última frase o apartado para concluir, si salgo, al regresar debo de iniciar desde cero ",Fallo en la actualización,"Adquirí premium y el análisis se tarda demasiado que muchas lecciones tengo que repetir. Hay lecciones que no se pueden terminar , pues no apareces última frase o apartado para concluir, si salgo, al regresar debo de iniciar desde cero la lección.",https://itunes.apple.com/us/review?id=1083804886&type=Purple%20Software&mt=8&reviewId=12387174059
12347779448,ELSA Speak,us,3,应用稳定性与技术问题,0.0,a lot of bugs,too many bugs,new version have a lot of bugs,https://itunes.apple.com/us/review?id=1083804886&type=Purple%20Software&mt=8&reviewId=12347779448
12329916536,ELSA Speak,us,1,应用稳定性与技术问题,0.0,froze all the time,Useless…froze all the time,They got so many reviews about app froze all the time. I see nobody cares…,https://itunes.apple.com/us/review?id=1083804886&type=Purple%20Software&mt=8&reviewId=12329916536
12326731939,ELSA Speak,us,1,应用稳定性与技术问题,0.0,hang forever,full of bug,App not able to process your input and hang forever. Don’t spent money on this.,https://itunes.apple.com/us/review?id=1083804886&type=Purple%20Software&mt=8&reviewId=12326731939
12323753493,ELSA Speak,us,1,应用稳定性与技术问题,0.0,always freezing,It’s always freezing,Please the app it’s always freezing iphone 16,https://itunes.apple.com/us/review?id=1083804886&type=Purple%20Software&mt=8&reviewId=12323753493
12323649610,ELSA Speak,us,1,应用稳定性与技术问题,0.0,se queda pegada constantemente y te hace perder el avance,La aplicación se queda pegada,La aplicación se queda pegada constantemente y te hace perder el avance que tienes. Los ejercicios son repetitivos.,https://itunes.apple.com/us/review?id=1083804886&type=Purple%20Software&mt=8&reviewId=12323649610
12323649610,ELSA Speak,us,1,学习内容与体系质量差,0.0,Los ejercicios son repetitivos,La aplicación se queda pegada,La aplicación se queda pegada constantemente y te hace perder el avance que tienes. Los ejercicios son repetitivos.,https://itunes.apple.com/us/review?id=1083804886&type=Purple%20Software&mt=8&reviewId=12323649610
12304728735,ELSA Speak,us,1,订阅扣费不透明与强制付费,1.0,I paid for the app but got enforced ads very often,Buy the app and get ads,I paid for the app but got enforced ads very often. Frustrated. Will not renew the subscription.,https://itunes.apple.com/us/review?id=1083804886&type=Purple%20Software&mt=8&reviewId=12304728735
12286076925,ELSA Speak,us,1,订阅扣费不透明与强制付费,1.0,Can’t cancel the subscription,Can’t cancel the subscription,Hate this app,https://itunes.apple.com/us/review?id=1083804886&type=Purple%20Software&mt=8&reviewId=12286076925
12277448993,ELSA Speak,us,1,订阅扣费不透明与强制付费,1.0,骗老子的钱,垃圾,"垃圾玩意，骗老子的钱。草,garbage",https://itunes.apple.com/us/review?id=1083804886&type=Purple%20Software&mt=8&reviewId=12277448993
12267994431,ELSA Speak,us,2,应用稳定性与技术问题,1.0,The app kick you out when using word stress section,Kick you out,The app kick you out when using word stress section,https://itunes.apple.com/us/review?id=1083804886&type=Purple%20Software&mt=8&reviewId=12267994431
12247748802,ELSA Speak,us,1,免费试用与功能限制太多,1.0,cứ học được 1 bài lại bắt mua premium,Cắt cổ,"Muốn cải thiện tiếng anh gặp app này cứhojc được 1 bài lại bắt,ua premium",https://itunes.apple.com/us/review?id=1083804886&type=Purple%20Software&mt=8&reviewId=12247748802
12213173170,ELSA Speak,us,1,订阅扣费不透明与强制付费,1.0,charged my right away and refuse to give me refund,No free trial,The app said try 7 days for free but charged my right away and refuse to give me refund!,https://itunes.apple.com/us/review?id=1083804886&type=Purple%20Software&mt=8&reviewId=12213173170
12202671573,ELSA Speak,us,1,应用稳定性与技术问题,1.0,Se traba demasiado muchísimas veces tengo que cerrar la app y volverla a abrir y perder el progreso,Se traba demasiado la app incluso con un iPhones 15 pro!,Se traba demasiado muchísimas veces tengo que cerrar la app y volverla a abrir y perder el progreso en la app ya que no me deja tocar nada ni audio ni micrófono ni nada! Suele pasar seguido y es molesto teniendo en cuenta que pague la membresía de porvida!! Muy cara!,https://itunes.apple.com/us/review?id=1083804886&type=Purple%20Software&mt=8&reviewId=12202671573
12197800802,ELSA Speak,us,1,应用稳定性与技术问题,1.0,The app fails frecuently,Not good.,The app fails frecuently,https://itunes.apple.com/us/review?id=1083804886&type=Purple%20Software&mt=8&reviewId=12197800802
12191622264,ELSA Speak,us,3,应用稳定性与技术问题,1.0,it stops responding after few modules and you have close the app to start speaking again,App needs to be upgraded and functional,"As an Immigrant in the US, I bought the premium course to improve accent. I have to say course design is really impressive. But, they need to work more on the app, it stops responding after few modules and you have close the app to start speaking again.",https://itunes.apple.com/us/review?id=1083804886&type=Purple%20Software&mt=8&reviewId=12191622264
12133524399,ELSA Speak,us,1,订阅扣费不透明与强制付费,1.0,NO WAY TO UNSUBSCRIBE,NO WAY TO UNSUBSCRIBE,This is wrong. It should be easy to do this. Instead of making it complicated for the use!!,https://itunes.apple.com/us/review?id=1083804886&type=Purple%20Software&mt=8&reviewId=12133524399
12128889985,ELSA Speak,us,1,AI对话内容机械不灵活,1.0,a IA escolhe o tópico e você tem que seguir,Não cumpre bem o prometido,"A IA para conversar fala super rápido, mesmo no easy, em outros aplicativos você consegue conduzir a conversa. Para onde você quer, mas neste a IA escolhe o tópico e você tem que seguir. No pratilkka era mais legal a conversa, você não se sentia pressionado a seguir uma linha que você é pobre de vocabulário.",https://itunes.apple.com/us/review?id=1083804886&type=Purple%20Software&mt=8&reviewId=12128889985
12117095513,ELSA Speak,us,1,应用稳定性与技术问题,1.0,Certificate courses can’t start anymore,Certificate courses can’t start anymore,"Certificate courses can start sometime before, but now it can Not start.",https://itunes.apple.com/us/review?id=1083804886&type=Purple%20Software&mt=8&reviewId=12117095513
12066754456,ELSA Speak,us,3,设备兼容性与耳机问题,1.0,"The app does not work well with headset, and not at all with AirPods",Problems with headsets,"The app does not work weel with headset, and not at all with AirPods:",https://itunes.apple.com/us/review?id=1083804886&type=Purple%20Software&mt=8&reviewId=12066754456
11979052726,ELSA Speak,us,1,应用稳定性与技术问题,1.0,hệ thống tự động nâng cấp và xoá acc của tôi,Bad,Very bad. Tôi đã mua gói sử dụng trọn đời. Sau đó hệ thống tự động nâng cấp và xoá acc của tôi,https://itunes.apple.com/us/review?id=1083804886&type=Purple%20Software&mt=8&reviewId=11979052726
11923410195,ELSA Speak,us,1,应用稳定性与技术问题,1.0,crash crash crash,crash crash crash,crash crash crash,https://itunes.apple.com/us/review?id=1083804886&type=Purple%20Software&mt=8&reviewId=11923410195
11848303922,ELSA Speak,us,1,订阅扣费不透明与强制付费,1.0,I request my immediate refund and was not approved,Scam and not refund my money,"It is a scam this app, I request my immediate refund and was not approved, stay away of this, this is a SCAM App",https://itunes.apple.com/us/review?id=1083804886&type=Purple%20Software&mt=8&reviewId=11848303922
11814836918,ELSA Speak,us,1,应用稳定性与技术问题,1.0,too many screen freezings,Recently too heavy,"Despite paid plan, I can’t proceed the lessons due to too many screen freezings",https://itunes.apple.com/us/review?id=1083804886&type=Purple%20Software&mt=8&reviewId=11814836918
11331089113,ELSA Speak,us,1,应用稳定性与技术问题,1.0,I can't hear the app,I can't hear the app,I can't hear the app,https://itunes.apple.com/us/review?id=1083804886&type=Purple%20Software&mt=8&reviewId=11331089113
11210565128,ELSA Speak,us,1,订阅扣费不透明与强制付费,0.0,Pricing structure seems like a scam,Pricing structure seems like a scam. It is a shame because the app is really good,The pricing structure is confusing and feels more like a scam. The app is great and I would be willing to pay for it if the pricing would be straightforward. I never saw something like this. I signed up for a 7 days trial and I was charged with one of the most expensive options. I am trying to connect with a customer service rep to fix the situation.,https://itunes.apple.com/us/review?id=1083804886&type=Purple%20Software&mt=8&reviewId=11210565128
11210565128,ELSA Speak,us,1,客户服务响应差,0.0,I am trying to connect with a customer service rep to fix the situation.,Pricing structure seems like a scam. It is a shame because the app is really good,The pricing structure is confusing and feels more like a scam. The app is great and I would be willing to pay for it if the pricing would be straightforward. I never saw something like this. I signed up for a 7 days trial and I was charged with one of the most expensive options. I am trying to connect with a customer service rep to fix the situation.,https://itunes.apple.com/us/review?id=1083804886&type=Purple%20Software&mt=8&reviewId=11210565128
11196812297,ELSA Speak,us,1,免费试用与功能限制太多,0.0,we only get 3 free conversations and I think we should get at least 5,Subscription,"I think ELSA is a great app for people like me who need to learn how to speak English. But, we only get 3 free conversations and I think we should get at least 5.",https://itunes.apple.com/us/review?id=1083804886&type=Purple%20Software&mt=8&reviewId=11196812297
11165610161,ELSA Speak,us,1,免费试用与功能限制太多,0.0,Very limited free resources,Very limited free resources and inacurate voice recognization,Very limited free resources and inacurate voice recognization,https://itunes.apple.com/us/review?id=1083804886&type=Purple%20Software&mt=8&reviewId=11165610161
11165610161,ELSA Speak,us,1,发音识别准确率低,0.0,inacurate voice recognization,Very limited free resources and inacurate voice recognization,Very limited free resources and inacurate voice recognization,https://itunes.apple.com/us/review?id=1083804886&type=Purple%20Software&mt=8&reviewId=11165610161
11146427644,ELSA Speak,us,2,免费试用与功能限制太多,0.0,"You must pay for any features in this app, only download is free!",Money money,"You must pay for any features in this app, only download is free!",https://itunes.apple.com/us/review?id=1083804886&type=Purple%20Software&mt=8&reviewId=11146427644
11113908621,ELSA Speak,us,1,评分与反馈机制不合理,0.0,it said when I said hey how is my English speaking it said it was a 35%,It was rude,I’m American Australian and Irish and it said when I said hey how is my English speaking it said it was a 35%,https://itunes.apple.com/us/review?id=1083804886&type=Purple%20Software&mt=8&reviewId=11113908621
11077772835,ELSA Speak,us,1,免费试用与功能限制太多,0.0,wants you to but the year package to move on,1 star,It wants you to but the year package to move on like I don’t want to spend my money on a app like no 1 Star,https://itunes.apple.com/us/review?id=1083804886&type=Purple%20Software&mt=8&reviewId=11077772835
11054885056,ELSA Speak,us,1,订阅扣费不透明与强制付费,0.0,No possibility to cancel before expiration,Don’t buy,No possibility to cancel before expiration. Limited number of exercises that come back regularly. Phrase too longs that don’t help to focus your progress.,https://itunes.apple.com/us/review?id=1083804886&type=Purple%20Software&mt=8&reviewId=11054885056
11054885056,ELSA Speak,us,1,学习内容与体系质量差,0.0,Limited number of exercises that come back regularly,Don’t buy,No possibility to cancel before expiration. Limited number of exercises that come back regularly. Phrase too longs that don’t help to focus your progress.,https://itunes.apple.com/us/review?id=1083804886&type=Purple%20Software&mt=8&reviewId=11054885056
11031550360,ELSA Speak,us,3,免费试用与功能限制太多,0.0,sin que te estén presionando para que pagues el plan premium,Buena pero la arruinan,"Me agradaba bastante al principio, sentía que era una app diferente a todas las demás. Pero terminé eliminándola porque no hay manera de que la uses normal sin que te estén presionando para que pagues el plan premium.",https://itunes.apple.com/us/review?id=1083804886&type=Purple%20Software&mt=8&reviewId=11031550360
10947055666,ELSA Speak,us,1,订阅扣费不透明与强制付费,0.0,no reconoce que ya pagastes,Una buena forma de donar tu dinero fácil,"Cuidado con esta app, la compras y luego no reconoce que ya pagastes, es un problema que te devuelvan tu dinero. Así terminas regalando tu dinero a estos tramposos",https://itunes.apple.com/us/review?id=1083804886&type=Purple%20Software&mt=8&reviewId=10947055666
10882280851,ELSA Speak,us,1,应用稳定性与技术问题,0.0,the app just keeps failing to connect to the server,The app keeps trying to connect the server in the pronunciation sections,"I’m giving 1 star because with such a steep price one would expect the app to work seamlessly. In the pronunciation section, the app just keeps failing to connect to the server. It’s been like this ever since I started using the app. You click on the speaking symbol and it try’s to connect to the server to process your pronunciation and it’ll just not forward.",https://itunes.apple.com/us/review?id=1083804886&type=Purple%20Software&mt=8&reviewId=10882280851
10808122395,ELSA Speak,us,3,发音识别准确率低,0.0,no te recibe bien la voz,Completa y variada pero frustrante cuando no funciona bien,"Muchas veces vas a tener un problema y tiene que ver con que no hay retroalimentación o no hay audio o no te recibe bien la voz… en todo lo demás es excelente, entretenida y puedes progresar de verdad… ojalá se pueda solucionar este problema.",https://itunes.apple.com/us/review?id=1083804886&type=Purple%20Software&mt=8&reviewId=10808122395
10737328615,ELSA Speak,us,1,教学方式缺乏系统性,0.0,requires perfect pronunciation right from the start,Very difficult,The course is very difficult and requires perfect pronunciation right from the start. I believe they should evaluate their methods. Does it really work?,https://itunes.apple.com/us/review?id=1083804886&type=Purple%20Software&mt=8&reviewId=10737328615
10649466194,ELSA Speak,us,1,应用稳定性与技术问题,0.0,App crashes when I tap to open,App crashes,App crashes when I tap to open. Issue was occured on the lastest version.,https://itunes.apple.com/us/review?id=1083804886&type=Purple%20Software&mt=8&reviewId=10649466194
11565473925,Duolingo Max,us,3,学习内容与体系质量差,0.0,"Some words are wrong, the steps are misguided",Good concept bad execution,"So far trying out duolingo I can see the potential and how it can help. After some time I feel like Im remembering words and phrases. The problem I have for at least the language Im trying to learn is Japanese. Is theres glitches or problems with the process. Some words are wrong, the steps are misguided, and the ability to correct a mistake is mon existent. Example, 2nd day when I learned the word “de su” which means “its” in english. The sentence would be “its sushi and rice”. So I would put the words in order and give me a wrong answer sayings “sushi and rice its”. Then the next word it would do the opposite. You can say theres a glitch but will make you repeat the phrase giving you multi",https://itunes.apple.com/us/review?id=570060128&type=Purple%20Software&mt=8&reviewId=11565473925
11565473925,Duolingo Max,us,3,评分与反馈机制不合理,0.0,the ability to correct a mistake is mon existent,Good concept bad execution,"So far trying out duolingo I can see the potential and how it can help. After some time I feel like Im remembering words and phrases. The problem I have for at least the language Im trying to learn is Japanese. Is theres glitches or problems with the process. Some words are wrong, the steps are misguided, and the ability to correct a mistake is mon existent. Example, 2nd day when I learned the word “de su” which means “its” in english. The sentence would be “its sushi and rice”. So I would put the words in order and give me a wrong answer sayings “sushi and rice its”. Then the next word it would do the opposite. You can say theres a glitch but will make you repeat the phrase giving you multi",https://itunes.apple.com/us/review?id=570060128&type=Purple%20Software&mt=8&reviewId=11565473925
11103810082,Duolingo Max,us,3,应用稳定性与技术问题,0.0,my progress for the module I just completed moved back a step,Good but lacking,"It takes you through a lot of good drills and will help you learn a lot of vocabulary. It does have some bugs though. For instance, I had just completed a module when it asked me to write this review. I said I would write the review and I noticed that in the background my progress for the module I just completed moved back a step. Now I have to repeat it. This has happened a few times and is very frustrating. There are also many times when there are new phrases introduced, but no translation is offered to really study to get the full meaning. Many answers are also missing the translation. There have also been times when a new word is included in a lesson that is not part of the vocabulary. N",https://itunes.apple.com/us/review?id=570060128&type=Purple%20Software&mt=8&reviewId=11103810082
11103810082,Duolingo Max,us,3,学习内容与体系质量差,0.0,Many answers are also missing the translation,Good but lacking,"It takes you through a lot of good drills and will help you learn a lot of vocabulary. It does have some bugs though. For instance, I had just completed a module when it asked me to write this review. I said I would write the review and I noticed that in the background my progress for the module I just completed moved back a step. Now I have to repeat it. This has happened a few times and is very frustrating. There are also many times when there are new phrases introduced, but no translation is offered to really study to get the full meaning. Many answers are also missing the translation. There have also been times when a new word is included in a lesson that is not part of the vocabulary. N",https://itunes.apple.com/us/review?id=570060128&type=Purple%20Software&mt=8&reviewId=11103810082
8907226125,Duolingo Max,us,3,免费试用与功能限制太多,0.0,You can only make 5 mistakes or else you need to wait to have the heart restored,The heart system takes the learning experience away,"I’m learning Spanish on this app. You can only make 5 mistakes or else you need to wait to have the heart restored to continue. Many times I just have a very small translation error in English which the translation is definitely still right but the app won’t accept my answer - then I lost a heart. I just don’t understand if it’s necessary to have the heart system if I really want to learn. You can have me watch those ads after each lesson, and I’ll still continue study on this app and spend more time on this app. But it just feels like I cannot make mistakes with the heart system. Like don’t we learn from our mistakes? Sometimes I’m learning a new grammar of course I’m going to make some mis",https://itunes.apple.com/us/review?id=570060128&type=Purple%20Software&mt=8&reviewId=8907226125
7581729542,Duolingo Max,us,3,应用稳定性与技术问题,0.0,the text box goes blank,My answer to la leche is wrong even though I spell it right.,"This app has been very useful. My whole family speaks Spanish and they never taught me so I downloaded this app. Everything has been going good, but I have an issue with a lesson. So I decided to try and get all the crowns for the intro levels. I’m on level/crown 3 out of 6 and lesson 2 out of 4. Remember for this question, you have to complete 2 things to submit your answer. This question is talking about how to spell leche and choosing if la or el goes with it. So you choose la or el and of course I chose la because that is correct, then you have to type la leche. So when I’m trying to type la, the text box goes blank and you have to rewrite la, but this problem continues to occur when spe",https://itunes.apple.com/us/review?id=570060128&type=Purple%20Software&mt=8&reviewId=7581729542
7581729542,Duolingo Max,us,3,评分与反馈机制不合理,0.0,my answer to la leche is wrong even though I spell it right,My answer to la leche is wrong even though I spell it right.,"This app has been very useful. My whole family speaks Spanish and they never taught me so I downloaded this app. Everything has been going good, but I have an issue with a lesson. So I decided to try and get all the crowns for the intro levels. I’m on level/crown 3 out of 6 and lesson 2 out of 4. Remember for this question, you have to complete 2 things to submit your answer. This question is talking about how to spell leche and choosing if la or el goes with it. So you choose la or el and of course I chose la because that is correct, then you have to type la leche. So when I’m trying to type la, the text box goes blank and you have to rewrite la, but this problem continues to occur when spe",https://itunes.apple.com/us/review?id=570060128&type=Purple%20Software&mt=8&reviewId=7581729542
12300656284,Duolingo Max,us,3,免费试用与功能限制太多,0.0,removed features that were once available (for free) ... most important being the ability to practic,They Took Away Great Features,"Duolingo is a fairly good language learning app. I enjoy the exercises and I’ve learned a lot that I never learned or internalized in school. I currently have an over 550 day streak. That being said, over the past year or so, they’ve removed features that were once available (for free) that I felt were very crucial in maintaining what I learned - most important being the ability to practice in order to restore your hearts. This feature allowed me to reinforce earlier lessons and solidify my learning while simultaneously earning back the “hearts” that allow me to make mistakes. These practice sessions would not earn you as much experience as normal ones, but were great at helping you to remem",https://itunes.apple.com/us/review?id=570060128&type=Purple%20Software&mt=8&reviewId=12300656284
3392139263,Duolingo Max,us,3,教学方式缺乏系统性,1.0,each level takes FOREVER to pass,Nice app but slow progress,"The app is nicely designed and has good variety of testing formats, but each level takes FOREVER to pass. Some have 20 rounds before you can move on - and each round is the SAME thing. Even some of the levels seem the same. This feels like a waste of time for the learner and has made me start practicing even less (therefore using the app less) because I already know the material by round #5. I don’t need to review it 15 more times. Please make the progress faster, perhaps integrating some review of previous levels into later ones to ensure retention. Also, please allow us to skip levels more easily - right now it takes 400 gems to pass a level, and that takes many days of repetitive practice",https://itunes.apple.com/us/review?id=570060128&type=Purple%20Software&mt=8&reviewId=3392139263
3392139263,Duolingo Max,us,3,学习内容与体系质量差,1.0,each round is the SAME thing,Nice app but slow progress,"The app is nicely designed and has good variety of testing formats, but each level takes FOREVER to pass. Some have 20 rounds before you can move on - and each round is the SAME thing. Even some of the levels seem the same. This feels like a waste of time for the learner and has made me start practicing even less (therefore using the app less) because I already know the material by round #5. I don’t need to review it 15 more times. Please make the progress faster, perhaps integrating some review of previous levels into later ones to ensure retention. Also, please allow us to skip levels more easily - right now it takes 400 gems to pass a level, and that takes many days of repetitive practice",https://itunes.apple.com/us/review?id=570060128&type=Purple%20Software&mt=8&reviewId=3392139263
12620942045,Duolingo Max,us,3,学习内容与体系质量差,1.0,the app isn't teaching me things in a way that helps me retain them,Decline,"Duolingo has worsened since I began in 2015. It has become more childish. The desktop version is best. The app version comes with time-consuming animations that you can't click through. I thought the addition AI would improve the app and make it more impactful, but it hasn't really, which is surprising. The impromptu ""voice call"" feature has potential, but it really just highlights the fact that the app isn't teaching me things in a way that helps me retain them. This app is also overpriced (both for the Plus and the Max versions), in consideration of what you get for the subscription price (I know based on experience with both subscriptions). If you are serious about learning a language, us",https://itunes.apple.com/us/review?id=570060128&type=Purple%20Software&mt=8&reviewId=12620942045
12428043627,Duolingo Max,us,3,隐私骚扰与过度营销,1.0,it never stops telling you to pay for super,it's..okay,"okay so like for the most part, duolingo is a good app. it has helped me with my french and stuff and i'm actually learning for once- so i'm happy abt that ! but, it's just kind of a pay-to-win app, if you get me? it never stops telling you to pay for super, which gets annoying after a while. like i'll open duo and the first thing i'll see is a long, dumb ad with a bear telling me how super duolingo is so great. it just gets on my nerves. and i get it, you've gotta promote the business somehow, bc you guys are making money, i guess, but i think the app should recognize that if i ignore all the ads saying ""get super duolingo!"", it should take a hint and not give me 800 ads after every lesson,",https://itunes.apple.com/us/review?id=570060128&type=Purple%20Software&mt=8&reviewId=12428043627
12269446692,Duolingo Max,us,3,教学方式缺乏系统性,1.0,provides only sporadic and few explanations and 'rules',Poor explanations,"I’ve been actively using this app for ~ 2 years, every day, minimum 1/2 hour, trying to learn Spanish. It is great for developing vocabulary, but there is a huge void in the educational process it uses bc it provides only sporadic and few explanations and “rules” to help students figure out things like WHY they put an “a” before some nouns and not others, or, most lacking, clarity around verb conjugation rules. Without being able to generalize by understanding the overarching structure, every piece of information is rote, which is exhausting and inefficient. I’m close to finishing the course, and still can’t conjugate verbs worth a hoot. The emphasis of the app is to hit “goals” and compete ",https://itunes.apple.com/us/review?id=570060128&type=Purple%20Software&mt=8&reviewId=12269446692
12269446692,Duolingo Max,us,3,学习内容与体系质量差,1.0,Without being able to generalize by understanding the overarching structure,Poor explanations,"I’ve been actively using this app for ~ 2 years, every day, minimum 1/2 hour, trying to learn Spanish. It is great for developing vocabulary, but there is a huge void in the educational process it uses bc it provides only sporadic and few explanations and “rules” to help students figure out things like WHY they put an “a” before some nouns and not others, or, most lacking, clarity around verb conjugation rules. Without being able to generalize by understanding the overarching structure, every piece of information is rote, which is exhausting and inefficient. I’m close to finishing the course, and still can’t conjugate verbs worth a hoot. The emphasis of the app is to hit “goals” and compete ",https://itunes.apple.com/us/review?id=570060128&type=Purple%20Software&mt=8&reviewId=12269446692
10230370383,Duolingo Max,us,3,学习内容与体系质量差,1.0,no explanation to help learn the grammar,Decent way to learn,"Update to previous review: I stand behind my initial comments. However something Babbel does much better is provide explanation to help learn the grammar. With this app we learn new words, however there is no clarification or teaching on when to use the different forms of the words. The word structure changes depending on how it’s used in a sentence, plural, etc, but it would be great if we get an understanding as to why and how to use the words appropriately. Also, Duolingo is very inconsistent with when a word is considered a typo, but still get it marked correctly vs getting a submission marked as incorrect. I also wish there was customer support. There is no way to contact them unless th",https://itunes.apple.com/us/review?id=570060128&type=Purple%20Software&mt=8&reviewId=10230370383
10230370383,Duolingo Max,us,3,评分与反馈机制不合理,1.0,very inconsistent with when a word is considered a typo,Decent way to learn,"Update to previous review: I stand behind my initial comments. However something Babbel does much better is provide explanation to help learn the grammar. With this app we learn new words, however there is no clarification or teaching on when to use the different forms of the words. The word structure changes depending on how it’s used in a sentence, plural, etc, but it would be great if we get an understanding as to why and how to use the words appropriately. Also, Duolingo is very inconsistent with when a word is considered a typo, but still get it marked correctly vs getting a submission marked as incorrect. I also wish there was customer support. There is no way to contact them unless th",https://itunes.apple.com/us/review?id=570060128&type=Purple%20Software&mt=8&reviewId=10230370383
10230370383,Duolingo Max,us,3,客户服务响应差,1.0,There is no way to contact customer support,Decent way to learn,"Update to previous review: I stand behind my initial comments. However something Babbel does much better is provide explanation to help learn the grammar. With this app we learn new words, however there is no clarification or teaching on when to use the different forms of the words. The word structure changes depending on how it’s used in a sentence, plural, etc, but it would be great if we get an understanding as to why and how to use the words appropriately. Also, Duolingo is very inconsistent with when a word is considered a typo, but still get it marked correctly vs getting a submission marked as incorrect. I also wish there was customer support. There is no way to contact them unless th",https://itunes.apple.com/us/review?id=570060128&type=Purple%20Software&mt=8&reviewId=10230370383
9089424730,Duolingo Max,us,2,发音识别准确率低,1.0,it can never hear what I'm saying,From Great to Terrible,"Originally I would’ve given Duo 4 stars. 4/5 only because when I do the listening/repeat after me exercises (you know, the tab with all the podcasts), a lot of times it can never hear what I’m saying even when I start shouting the repeat after me phrase. It’s extremely annoying and a lot of times I quit with trying to complete those lessons. Now, however, I have to give Duo 2 stars. I think keeping track of crowns was extremely motivating as well as winning lots of gems. With the terrible gem prizes and the inability to see my progress, I am having the most difficult time keeping my streak. The amount of streak freezes I’ve had to place and gems I’ve lost because of it is honestly not worth ",https://itunes.apple.com/us/review?id=570060128&type=Purple%20Software&mt=8&reviewId=9089424730
9089424730,Duolingo Max,us,2,应用稳定性与技术问题,1.0,inability to see my progress,From Great to Terrible,"Originally I would’ve given Duo 4 stars. 4/5 only because when I do the listening/repeat after me exercises (you know, the tab with all the podcasts), a lot of times it can never hear what I’m saying even when I start shouting the repeat after me phrase. It’s extremely annoying and a lot of times I quit with trying to complete those lessons. Now, however, I have to give Duo 2 stars. I think keeping track of crowns was extremely motivating as well as winning lots of gems. With the terrible gem prizes and the inability to see my progress, I am having the most difficult time keeping my streak. The amount of streak freezes I’ve had to place and gems I’ve lost because of it is honestly not worth ",https://itunes.apple.com/us/review?id=570060128&type=Purple%20Software&mt=8&reviewId=9089424730
12675675072,Duolingo Max,us,3,免费试用与功能限制太多,1.0,"many useful features... have become off-limits, reserved for only those who pay",Not so “free”,"What made the Duolingo app unique for me was that it allowed access to FREE lessons and learning tools through every level, not just beginners. However, recently many useful features, such as practicing past mistakes, have become off-limits, reserved for only those who pay to be “Super” or “Max” subscribers. But it doesn’t just stop there. Another new feature I’ve encountered is the “energy level” in place of hearts. Previously, you could practice skills with 5 hearts to begin, losing a heart everytime you got something wrong. To get more hearts you could either use gems, watch an ad, or wait 5ish hours till more hearts reload (this is my rough memory of how it worked). But now, you’re given",https://itunes.apple.com/us/review?id=570060128&type=Purple%20Software&mt=8&reviewId=12675675072
11111583931,Duolingo Max,us,2,教学方式缺乏系统性,1.0,AI voice... is too fast when it speaks,In need of update,"The reason for only 2 stars is that I want to be heard by Duolingo! I have been trying to contact you privately but it seems you like it this way instead. The update that needs to be done is to setup the app so you can be totally taken off the league if they want. I am a subscriber and I am going to cancel my subscription because although I am in the “Diamond” league now I am finding that all I do is compete! I came to learn a language, not compete with other people so you should have a setting where a person can opt out of these leagues and competitions. Also, the AI voice that is used is not always clear and is too fast when it speaks, we are learning a new language so why have is speak so",https://itunes.apple.com/us/review?id=570060128&type=Purple%20Software&mt=8&reviewId=11111583931
